route_id,sequence,type,name,lat,lon,prev_lat,prev_lon,dist_from_prev
route_1481,1,Stop,,43.709,10.405,43.705,10.403,472.94
route_1481,2,Stop,,43.712,10.408,43.709,10.405,411.61
route_1481,3,Stop,,43.719,10.41,43.712,10.408,794.79
route_1481,4,Stop,,43.722,10.407,43.719,10.41,411.59
route_1481,5,Stop,,43.725,10.406,43.722,10.407,343.13
route_1481,6,Stop,,43.73,10.407,43.725,10.406,561.75
route_1481,7,Stop,,43.736,10.41,43.73,10.407,709.38
route_1481,8,Stop,,43.741,10.415,43.736,10.41,685.90
route_1481,9,Stop,,43.745,10.414,43.741,10.415,451.98
route_1481,10,Location,Ristorante Il Lago (Nodica),43.749,10.413,43.745,10.414,451.98
route_150,0,Location,Universita di Pisa,43.719,10.408,,,
route_150,1,Stop,,43.724,10.399,43.719,10.408,912.25
route_150,2,Stop,,43.717,10.382,43.724,10.399,1572.34
route_150,3,Stop,,43.711,10.377,43.717,10.382,778.85
route_150,4,Stop,,43.702,10.364,43.711,10.377,1446.88
route_150,5,Stop,,43.688,10.345,43.702,10.364,2181.01
route_150,6,Stop,,43.68,10.331,43.688,10.345,1434.80
route_150,7,Stop,,43.676,10.313,43.68,10.331,1514.35
route_150,8,Stop,,43.665,10.309,43.676,10.313,1264.75
route_150,9,Stop,,43.652,10.308,43.665,10.309,1447.77
route_150,10,Location,Ristorante Da Stefano (Tirrenia),43.643,10.294,43.652,10.308,1506.78
route_151,0,Location,Universita di Pisa,43.719,10.408,,,
route_151,1,Stop,,43.724,10.397,43.719,10.408,1044.28
route_151,2,Stop,,43.717,10.382,43.724,10.397,1434.90
route_151,3,Stop,,43.709,10.374,43.717,10.382,1097.61
route_151,4,Stop,,43.697,10.36,43.709,10.374,1745.57
route_151,5,Stop,,43.687,10.344,43.697,10.36,1700.38
route_151,6,Stop,,43.677,10.325,43.687,10.344,1889.66
route_151,7,Stop,,43.672,10.304,43.677,10.325,1778.07
route_151,8,Stop,,43.659,10.307,43.672,10.304,1465.54
route_151,9,Stop,,43.647,10.296,43.659,10.307,1601.14
route_151,10,Location,Centro Commerciale Darsena (Tirrenia),43.637,10.288,43.647,10.296,1284.85
route_152,0,Location,Universita di Pisa,43.719,10.408,,,
route_152,1,Stop,,43.723,10.408,43.719,10.408,444.78
route_152,2,Stop,,43.727,10.414,43.723,10.408,655.96
route_152,3,Stop,,43.73,10.42,43.727,10.414,586.27
route_152,4,Stop,,43.737,10.424,43.73,10.42,842.10
route_152,5,Stop,,43.741,10.426,43.737,10.424,472.91
route_152,6,Stop,,43.747,10.431,43.741,10.426,778.74
route_152,7,Stop,,43.751,10.435,43.747,10.431,548.69
route_152,8,Stop,,43.755,10.438,43.751,10.435,505.86
route_152,9,Stop,,43.759,10.434,43.755,10.438,548.67
route_152,10,Location,Parcheggio San Giuliano Terme,43.758,10.43,43.759,10.434,339.95
route_153,0,Location,Universita di Pisa,43.719,10.408,,,
route_153,1,Stop,,43.723,10.399,43.719,10.408,849.08
route_153,2,Stop,,43.723,10.379,43.723,10.399,1607.19
route_153,3,Stop,,43.711,10.378,43.723,10.379,1336.76
route_153,4,Stop,,43.702,10.366,43.711,10.378,1389.94
route_153,5,Stop,,43.692,10.351,43.702,10.366,1640.32
route_153,6,Stop,,43.681,10.334,43.692,10.351,1834.29
route_153,7,Stop,,43.676,10.317,43.681,10.334,1475.85
route_153,8,Stop,,43.669,10.305,43.676,10.317,1239.89
route_153,9,Stop,,43.656,10.308,43.669,10.305,1465.54
route_153,10,Location,Hotel Continental Tirrenia,43.649,10.296,43.656,10.308,1240.14
route_1530,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1530,1,Stop,,43.721,10.417,43.716,10.417,555.97
route_1530,2,Stop,,43.726,10.417,43.721,10.417,555.97
route_1530,3,Stop,,43.729,10.422,43.726,10.417,522.20
route_1530,4,Stop,,43.735,10.424,43.729,10.422,686.25
route_1530,5,Stop,,43.74,10.425,43.735,10.424,561.75
route_1530,6,Stop,,43.745,10.43,43.74,10.425,685.89
route_1530,7,Stop,,43.751,10.435,43.745,10.43,778.73
route_1530,8,Stop,,43.755,10.438,43.751,10.435,505.86
route_1530,9,Stop,,43.759,10.434,43.755,10.438,548.67
route_1530,10,Location,Parcheggio San Giuliano Terme,43.758,10.43,43.759,10.434,339.95
route_1531,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1531,1,Stop,,43.716,10.401,43.716,10.417,1285.90
route_1531,2,Stop,,43.712,10.384,43.716,10.401,1436.89
route_1531,3,Stop,,43.706,10.372,43.712,10.384,1172.80
route_1531,4,Stop,,43.697,10.36,43.706,10.372,1389.99
route_1531,5,Stop,,43.688,10.345,43.697,10.36,1567.15
route_1531,6,Stop,,43.679,10.33,43.688,10.345,1567.29
route_1531,7,Stop,,43.676,10.312,43.679,10.33,1485.51
route_1531,8,Stop,,43.667,10.307,43.676,10.312,1078.53
route_1531,9,Stop,,43.655,10.309,43.667,10.307,1344.00
route_1531,10,Location,Hotel Continental Tirrenia,43.649,10.296,43.655,10.309,1240.58
route_1532,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1532,1,Stop,,43.724,10.41,43.716,10.417,1052.51
route_1532,2,Stop,,43.727,10.4,43.724,10.41,870.05
route_1532,3,Stop,,43.73,10.387,43.727,10.4,1096.55
route_1532,4,Stop,,43.74,10.38,43.73,10.387,1246.09
route_1532,5,Stop,,43.749,10.364,43.74,10.38,1628.95
route_1532,6,Stop,,43.755,10.354,43.749,10.364,1044.15
route_1532,7,Stop,,43.762,10.346,43.755,10.354,1009.28
route_1532,8,Stop,,43.771,10.344,43.762,10.346,1013.56
route_1532,9,Stop,,43.779,10.355,43.771,10.344,1253.53
route_1532,10,Location,Parcheggio Migliarino,43.784,10.363,43.779,10.355,849.46
route_1533,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1533,1,Stop,,43.721,10.417,43.716,10.417,555.97
route_1533,2,Stop,,43.727,10.418,43.721,10.417,671.99
route_1533,3,Stop,,43.73,10.423,43.727,10.418,522.20
route_1533,4,Stop,,43.735,10.424,43.73,10.423,561.75
route_1533,5,Stop,,43.741,10.426,43.735,10.424,686.25
route_1533,6,Stop,,43.747,10.431,43.741,10.426,778.74
route_1533,7,Stop,,43.751,10.435,43.747,10.431,548.69
route_1533,8,Stop,,43.756,10.438,43.751,10.435,605.94
route_1533,9,Stop,,43.762,10.429,43.756,10.438,983.64
route_1533,10,Location,Conad Metato,43.76,10.427,43.762,10.429,274.33
route_1534,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1534,1,Stop,,43.72,10.416,43.716,10.417,451.98
route_1534,2,Stop,,43.723,10.416,43.72,10.416,333.58
route_1534,3,Stop,,43.725,10.41,43.723,10.416,530.97
route_1534,4,Stop,,43.726,10.405,43.725,10.41,416.88
route_1534,5,Stop,,43.73,10.407,43.726,10.405,472.92
route_1534,6,Stop,,43.735,10.41,43.73,10.407,605.98
route_1534,7,Stop,,43.74,10.414,43.735,10.41,642.17
route_1534,8,Stop,,43.744,10.417,43.74,10.414,505.88
route_1534,9,Stop,,43.746,10.411,43.744,10.417,530.81
route_1534,10,Location,Ristorante Il Lago (Nodica),43.749,10.413,43.746,10.411,370.25
route_1535,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1535,1,Stop,,43.718,10.419,43.716,10.417,274.40
route_1535,2,Stop,,43.721,10.422,43.718,10.419,411.59
route_1535,3,Stop,,43.719,10.426,43.721,10.422,390.88
route_1535,4,Stop,,43.717,10.432,43.719,10.426,531.01
route_1535,5,Stop,,43.715,10.435,43.717,10.432,328.01
route_1535,6,Stop,,43.712,10.441,43.715,10.435,586.37
route_1535,7,Stop,,43.711,10.442,43.712,10.441,137.20
route_1535,8,Stop,,43.708,10.438,43.711,10.442,463.30
route_1535,9,Stop,,43.709,10.43,43.708,10.438,652.57
route_1535,10,Location,Pizzeria Colignola,43.709,10.43,43.709,10.43,0.00
route_1536,0,Location,Via San Ranieri 9,43.716,10.417,,,
route_1536,1,Stop,,43.718,10.416,43.716,10.417,236.47
route_1536,2,Stop,,43.722,10.417,43.718,10.416,451.98
route_1536,3,Stop,,43.724,10.416,43.722,10.417,236.46
route_1536,4,Stop,,43.727,10.418,43.724,10.416,370.28
route_1536,5,Stop,,43.729,10.421,43.727,10.418,327.97
route_1536,6,Stop,,43.734,10.425,43.729,10.421,642.18
route_1536,7,Stop,,43.734,10.425,43.734,10.425,0.00
route_1536,8,Stop,,43.737,10.424,43.734,10.425,343.12
route_1536,9,Stop,,43.74,10.423,43.737,10.424,343.12
route_1536,10,Location,Supermercato Coop Ghezzano,43.741,10.425,43.74,10.423,195.40
route_1537,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1537,1,Stop,,43.707,10.397,43.706,10.392,417.01
route_1537,2,Stop,,43.705,10.402,43.707,10.397,459.34
route_1537,3,Stop,,43.707,10.403,43.705,10.402,236.47
route_1537,4,Stop,,43.71,10.407,43.707,10.403,463.30
route_1537,5,Stop,,43.714,10.409,43.71,10.407,472.94
route_1537,6,Stop,,43.719,10.41,43.714,10.409,561.75
route_1537,7,Stop,,43.722,10.407,43.719,10.41,411.59
route_1537,8,Stop,,43.724,10.409,43.722,10.407,274.39
route_1537,9,Stop,,43.723,10.402,43.724,10.409,573.40
route_1537,10,Location,Torre,43.723,10.398,43.723,10.402,321.44
route_154,0,Location,Universita di Pisa,43.719,10.408,,,
route_154,1,Stop,,43.726,10.404,43.719,10.408,842.13
route_154,2,Stop,,43.728,10.392,43.726,10.404,989.56
route_154,3,Stop,,43.735,10.384,43.728,10.392,1009.47
route_154,4,Stop,,43.742,10.375,43.735,10.384,1062.38
route_154,5,Stop,,43.749,10.364,43.742,10.375,1177.56
route_154,6,Stop,,43.756,10.354,43.749,10.364,1118.47
route_154,7,Stop,,43.764,10.342,43.756,10.354,1311.51
route_154,8,Stop,,43.772,10.345,43.764,10.342,921.60
route_154,9,Stop,,43.779,10.355,43.772,10.345,1118.25
route_154,10,Location,Parcheggio Migliarino,43.784,10.363,43.779,10.355,849.46
route_155,0,Location,Universita di Pisa,43.719,10.408,,,
route_155,1,Stop,,43.724,10.408,43.719,10.408,555.97
route_155,2,Stop,,43.727,10.414,43.724,10.408,586.29
route_155,3,Stop,,43.731,10.42,43.727,10.414,655.94
route_155,4,Stop,,43.737,10.424,43.731,10.42,740.54
route_155,5,Stop,,43.743,10.428,43.737,10.424,740.53
route_155,6,Stop,,43.747,10.431,43.743,10.428,505.87
route_155,7,Stop,,43.751,10.435,43.747,10.431,548.69
route_155,8,Stop,,43.756,10.438,43.751,10.435,605.94
route_155,9,Stop,,43.762,10.429,43.756,10.438,983.64
route_155,10,Location,Conad Metato,43.76,10.427,43.762,10.429,274.33
route_156,0,Location,Universita di Pisa,43.719,10.408,,,
route_156,1,Stop,,43.722,10.407,43.719,10.408,343.13
route_156,2,Stop,,43.725,10.408,43.722,10.407,343.13
route_156,3,Stop,,43.726,10.405,43.725,10.408,265.48
route_156,4,Stop,,43.73,10.407,43.726,10.405,472.92
route_156,5,Stop,,43.734,10.409,43.73,10.407,472.92
route_156,6,Stop,,43.737,10.412,43.734,10.409,411.55
route_156,7,Stop,,43.741,10.415,43.737,10.412,505.88
route_156,8,Stop,,43.744,10.417,43.741,10.415,370.26
route_156,9,Stop,,43.746,10.411,43.744,10.417,530.81
route_156,10,Location,Ristorante Il Lago (Nodica),43.749,10.413,43.746,10.411,370.25
route_1560,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1560,1,Stop,,43.707,10.395,43.706,10.392,265.55
route_1560,2,Stop,,43.706,10.399,43.707,10.395,340.21
route_1560,3,Stop,,43.705,10.402,43.706,10.399,265.55
route_1560,4,Stop,,43.707,10.405,43.705,10.402,328.04
route_1560,5,Stop,,43.709,10.405,43.707,10.405,222.39
route_1560,6,Stop,,43.71,10.41,43.709,10.405,416.99
route_1560,7,Stop,,43.71,10.412,43.71,10.41,160.75
route_1560,8,Stop,,43.711,10.417,43.71,10.412,416.98
route_1560,9,Stop,,43.712,10.421,43.711,10.417,340.19
route_1560,10,Location,Parcheggio di Cisanello,43.714,10.418,43.712,10.421,328.02
route_1561,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1561,1,Stop,,43.707,10.394,43.706,10.392,195.47
route_1561,2,Stop,,43.707,10.397,43.707,10.394,241.14
route_1561,3,Stop,,43.706,10.4,43.707,10.397,265.55
route_1561,4,Stop,,43.705,10.402,43.706,10.4,195.47
route_1561,5,Stop,,43.707,10.403,43.705,10.402,236.47
route_1561,6,Stop,,43.707,10.403,43.707,10.403,0.00
route_1561,7,Stop,,43.709,10.405,43.707,10.403,274.41
route_1561,8,Stop,,43.71,10.407,43.709,10.405,195.46
route_1561,9,Stop,,43.71,10.41,43.71,10.407,241.13
route_1561,10,Location,Carrefour Express Pisanova,43.71,10.411,43.71,10.41,80.38
route_1562,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1562,1,Stop,,43.707,10.395,43.706,10.392,265.55
route_1562,2,Stop,,43.706,10.399,43.707,10.395,340.21
route_1562,3,Stop,,43.703,10.401,43.706,10.399,370.30
route_1562,4,Stop,,43.7,10.4,43.703,10.401,343.13
route_1562,5,Stop,,43.7,10.398,43.7,10.4,160.78
route_1562,6,Stop,,43.7,10.397,43.7,10.398,80.39
route_1562,7,Stop,,43.7,10.392,43.7,10.397,401.95
route_1562,8,Stop,,43.701,10.389,43.7,10.392,265.57
route_1562,9,Stop,,43.703,10.386,43.701,10.389,328.05
route_1562,10,Location,OBI Pisa,43.701,10.383,43.703,10.386,328.05
route_1563,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1563,1,Stop,,43.707,10.393,43.706,10.392,137.21
route_1563,2,Stop,,43.707,10.394,43.707,10.393,80.38
route_1563,3,Stop,,43.707,10.395,43.707,10.394,80.38
route_1563,4,Stop,,43.707,10.396,43.707,10.395,80.38
route_1563,5,Stop,,43.706,10.396,43.707,10.396,111.19
route_1563,6,Stop,,43.705,10.396,43.706,10.396,111.19
route_1563,7,Stop,,43.705,10.396,43.705,10.396,0.00
route_1563,8,Stop,,43.704,10.398,43.705,10.396,195.48
route_1563,9,Stop,,43.704,10.398,43.704,10.398,0.00
route_1563,10,Location,Ristorante La Greppia,43.704,10.399,43.704,10.398,80.38
route_1564,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1564,1,Stop,,43.707,10.393,43.706,10.392,137.21
route_1564,2,Stop,,43.707,10.395,43.707,10.393,160.76
route_1564,3,Stop,,43.707,10.397,43.707,10.395,160.76
route_1564,4,Stop,,43.706,10.399,43.707,10.397,195.47
route_1564,5,Stop,,43.705,10.4,43.706,10.399,137.21
route_1564,6,Stop,,43.704,10.402,43.705,10.4,195.48
route_1564,7,Stop,,43.703,10.404,43.704,10.402,195.48
route_1564,8,Stop,,43.704,10.405,43.703,10.404,137.21
route_1564,9,Stop,,43.705,10.402,43.704,10.405,265.55
route_1564,10,Location,Ristorante Pizzeria Il Pellicano,43.705,10.403,43.705,10.402,80.38
route_1565,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1565,1,Stop,,43.707,10.396,43.706,10.392,340.21
route_1565,2,Stop,,43.705,10.401,43.707,10.396,459.34
route_1565,3,Stop,,43.707,10.404,43.705,10.401,328.04
route_1565,4,Stop,,43.709,10.405,43.707,10.404,236.47
route_1565,5,Stop,,43.711,10.408,43.709,10.405,328.03
route_1565,6,Stop,,43.715,10.409,43.711,10.408,451.98
route_1565,7,Stop,,43.719,10.41,43.715,10.409,451.98
route_1565,8,Stop,,43.719,10.416,43.719,10.41,482.19
route_1565,9,Stop,,43.718,10.419,43.719,10.416,265.50
route_1565,10,Location,Via San Ranieri 9,43.716,10.417,43.718,10.419,274.40
route_1566,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1566,1,Stop,,43.707,10.394,43.706,10.392,195.47
route_1566,2,Stop,,43.707,10.397,43.707,10.394,241.14
route_1566,3,Stop,,43.706,10.399,43.707,10.397,195.47
route_1566,4,Stop,,43.705,10.401,43.706,10.399,195.47
route_1566,5,Stop,,43.707,10.403,43.705,10.401,274.41
route_1566,6,Stop,,43.707,10.405,43.707,10.403,160.76
route_1566,7,Stop,,43.708,10.404,43.707,10.405,137.21
route_1566,8,Stop,,43.71,10.406,43.708,10.404,274.41
route_1566,9,Stop,,43.711,10.405,43.71,10.406,137.20
route_1566,10,Location,Via Montanelli 66,43.713,10.406,43.711,10.405,236.47
route_1567,0,Location,Supermercato Coop San Giusto,43.706,10.392,,,
route_1567,1,Stop,,43.707,10.395,43.706,10.392,265.55
route_1567,2,Stop,,43.706,10.398,43.707,10.395,265.55
route_1567,3,Stop,,43.705,10.401,43.706,10.398,265.55
route_1567,4,Stop,,43.707,10.403,43.705,10.401,274.41
route_1567,5,Stop,,43.708,10.404,43.707,10.403,137.21
route_1567,6,Stop,,43.71,10.406,43.708,10.404,274.41
route_1567,7,Stop,,43.71,10.41,43.71,10.406,321.51
route_1567,8,Stop,,43.71,10.415,43.71,10.41,401.88
route_1567,9,Stop,,43.711,10.417,43.71,10.415,195.46
route_1567,10,Location,Ristorante Tuscany 2,43.71,10.42,43.711,10.417,265.53
route_157,0,Location,Universita di Pisa,43.719,10.408,,,
route_157,1,Stop,,43.719,10.41,43.719,10.408,160.73
route_157,2,Stop,,43.719,10.416,43.719,10.41,482.19
route_157,3,Stop,,43.719,10.42,43.719,10.416,321.46
route_157,4,Stop,,43.719,10.425,43.719,10.42,401.82
route_157,5,Stop,,43.717,10.432,43.719,10.425,604.93
route_157,6,Stop,,43.715,10.436,43.717,10.432,390.90
route_157,7,Stop,,43.712,10.441,43.715,10.436,522.27
route_157,8,Stop,,43.709,10.439,43.712,10.441,370.30
route_157,9,Stop,,43.707,10.435,43.709,10.439,390.94
route_157,10,Location,Pizzeria Colignola,43.709,10.43,43.707,10.435,459.32
route_1590,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1590,1,Stop,,43.715,10.402,43.713,10.406,390.91
route_1590,2,Stop,,43.716,10.398,43.715,10.402,340.17
route_1590,3,Stop,,43.715,10.395,43.716,10.398,265.51
route_1590,4,Stop,,43.714,10.391,43.715,10.395,340.17
route_1590,5,Stop,,43.715,10.388,43.714,10.391,265.52
route_1590,6,Stop,,43.721,10.392,43.715,10.388,740.58
route_1590,7,Stop,,43.721,10.392,43.721,10.392,0.00
route_1590,8,Stop,,43.725,10.391,43.721,10.392,451.98
route_1590,9,Stop,,43.724,10.397,43.725,10.391,494.80
route_1590,10,Location,Torre,43.723,10.398,43.724,10.397,137.19
route_1591,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1591,1,Stop,,43.715,10.403,43.713,10.406,328.01
route_1591,2,Stop,,43.716,10.402,43.715,10.403,137.20
route_1591,3,Stop,,43.716,10.399,43.716,10.402,241.11
route_1591,4,Stop,,43.715,10.396,43.716,10.399,265.51
route_1591,5,Stop,,43.714,10.394,43.715,10.396,195.45
route_1591,6,Stop,,43.713,10.392,43.714,10.394,195.46
route_1591,7,Stop,,43.711,10.392,43.713,10.392,222.39
route_1591,8,Stop,,43.711,10.395,43.711,10.392,241.13
route_1591,9,Stop,,43.71,10.396,43.711,10.395,137.20
route_1591,10,Location,Stazione Pisa Centrale,43.709,10.397,43.71,10.396,137.20
route_1592,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1592,1,Stop,,43.715,10.403,43.713,10.406,328.01
route_1592,2,Stop,,43.715,10.403,43.715,10.403,0.00
route_1592,3,Stop,,43.716,10.405,43.715,10.403,195.45
route_1592,4,Stop,,43.716,10.405,43.716,10.405,0.00
route_1592,5,Stop,,43.715,10.407,43.716,10.405,195.45
route_1592,6,Stop,,43.714,10.409,43.715,10.407,195.45
route_1592,7,Stop,,43.716,10.409,43.714,10.409,222.39
route_1592,8,Stop,,43.719,10.41,43.716,10.409,343.13
route_1592,9,Stop,,43.719,10.41,43.719,10.41,0.00
route_1592,10,Location,Universita di Pisa,43.719,10.408,43.719,10.41,160.73
route_1593,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1593,1,Stop,,43.714,10.406,43.713,10.406,111.19
route_1593,2,Stop,,43.714,10.405,43.714,10.406,80.37
route_1593,3,Stop,,43.715,10.403,43.714,10.405,195.45
route_1593,4,Stop,,43.715,10.403,43.715,10.403,0.00
route_1593,5,Stop,,43.715,10.402,43.715,10.403,80.37
route_1593,6,Stop,,43.715,10.402,43.715,10.402,0.00
route_1593,7,Stop,,43.716,10.401,43.715,10.402,137.20
route_1593,8,Stop,,43.716,10.401,43.716,10.401,0.00
route_1593,9,Stop,,43.716,10.4,43.716,10.401,80.37
route_1593,10,Location,Via Aretino Spinello 11,43.715,10.4,43.716,10.4,111.19
route_1594,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1594,1,Stop,,43.714,10.406,43.713,10.406,111.19
route_1594,2,Stop,,43.714,10.406,43.714,10.406,0.00
route_1594,3,Stop,,43.714,10.405,43.714,10.406,80.37
route_1594,4,Stop,,43.715,10.403,43.714,10.405,195.45
route_1594,5,Stop,,43.715,10.403,43.715,10.403,0.00
route_1594,6,Stop,,43.715,10.403,43.715,10.403,0.00
route_1594,7,Stop,,43.715,10.403,43.715,10.403,0.00
route_1594,8,Stop,,43.716,10.402,43.715,10.403,137.20
route_1594,9,Stop,,43.716,10.402,43.716,10.402,0.00
route_1594,10,Location,Via Angelo Battelli 5,43.716,10.402,43.716,10.402,0.00
route_1595,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1595,1,Stop,,43.714,10.405,43.713,10.406,137.20
route_1595,2,Stop,,43.715,10.403,43.714,10.405,195.45
route_1595,3,Stop,,43.716,10.402,43.715,10.403,137.20
route_1595,4,Stop,,43.716,10.405,43.716,10.402,241.11
route_1595,5,Stop,,43.716,10.405,43.716,10.405,0.00
route_1595,6,Stop,,43.715,10.407,43.716,10.405,195.45
route_1595,7,Stop,,43.715,10.407,43.715,10.407,0.00
route_1595,8,Stop,,43.717,10.407,43.715,10.407,222.39
route_1595,9,Stop,,43.716,10.404,43.717,10.407,265.51
route_1595,10,Location,Via Gabriele Vettori 18,43.717,10.404,43.716,10.404,111.19
route_1596,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1596,1,Stop,,43.714,10.405,43.713,10.406,137.20
route_1596,2,Stop,,43.715,10.403,43.714,10.405,195.45
route_1596,3,Stop,,43.716,10.402,43.715,10.403,137.20
route_1596,4,Stop,,43.716,10.405,43.716,10.402,241.11
route_1596,5,Stop,,43.716,10.405,43.716,10.405,0.00
route_1596,6,Stop,,43.715,10.407,43.716,10.405,195.45
route_1596,7,Stop,,43.715,10.407,43.715,10.407,0.00
route_1596,8,Stop,,43.716,10.407,43.715,10.407,111.19
route_1596,9,Stop,,43.717,10.406,43.716,10.407,137.20
route_1596,10,Location,Facolta di Ingegneria Polo A,43.718,10.406,43.717,10.406,111.19
route_1597,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1597,1,Stop,,43.715,10.403,43.713,10.406,328.01
route_1597,2,Stop,,43.715,10.402,43.715,10.403,80.37
route_1597,3,Stop,,43.716,10.405,43.715,10.402,265.51
route_1597,4,Stop,,43.715,10.405,43.716,10.405,111.19
route_1597,5,Stop,,43.714,10.408,43.715,10.405,265.52
route_1597,6,Stop,,43.715,10.409,43.714,10.408,137.20
route_1597,7,Stop,,43.716,10.409,43.715,10.409,111.19
route_1597,8,Stop,,43.719,10.41,43.716,10.409,343.13
route_1597,9,Stop,,43.719,10.409,43.719,10.41,80.36
route_1597,10,Location,Polo Fibonacci,43.719,10.407,43.719,10.409,160.73
route_1620,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1620,1,Stop,,43.715,10.403,43.713,10.406,328.01
route_1620,2,Stop,,43.716,10.402,43.715,10.403,137.20
route_1620,3,Stop,,43.716,10.405,43.716,10.402,241.11
route_1620,4,Stop,,43.714,10.408,43.716,10.405,328.01
route_1620,5,Stop,,43.713,10.409,43.714,10.408,137.20
route_1620,6,Stop,,43.711,10.41,43.713,10.409,236.47
route_1620,7,Stop,,43.71,10.412,43.711,10.41,195.46
route_1620,8,Stop,,43.71,10.415,43.71,10.412,241.13
route_1620,9,Stop,,43.711,10.419,43.71,10.415,340.19
route_1620,10,Location,Ristorante Tuscany 2,43.71,10.42,43.711,10.419,137.20
route_1621,0,Location,Via Montanelli 66,43.713,10.406,,,
route_1621,1,Stop,,43.715,10.403,43.713,10.406,328.01
route_1621,2,Stop,,43.716,10.402,43.715,10.403,137.20
route_1621,3,Stop,,43.716,10.405,43.716,10.402,241.11
route_1621,4,Stop,,43.714,10.408,43.716,10.405,328.01
route_1621,5,Stop,,43.713,10.409,43.714,10.408,137.20
route_1621,6,Stop,,43.711,10.41,43.713,10.409,236.47
